2023-07-04 13:07:157 INFO  HomePage :80 - Enter Firstname[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> id: customer.firstName]
2023-07-04 13:07:395 INFO  HomePage :84 - Enter Lastname[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> id: customer.lastName]
2023-07-04 13:07:598 INFO  HomePage :88 - Enter Street Address[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> id: customer.address.street]
2023-07-04 13:07:735 INFO  HomePage :92 - Enter City[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> id: customer.address.city]
2023-07-04 13:07:881 INFO  HomePage :96 - Enter State[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> id: customer.address.state]
2023-07-04 13:07:07 INFO  HomePage :100 - Enter Zipcode[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> id: customer.address.zipCode]
2023-07-04 13:07:171 INFO  HomePage :104 - Enter Phone number[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> id: customer.phoneNumber]
2023-07-04 13:07:340 INFO  HomePage :114 - Enter Social Security no.[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> id: customer.ssn]
2023-07-04 13:07:474 INFO  HomePage :108 - Enter Username[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> id: customer.username]
2023-07-04 13:07:657 INFO  HomePage :118 - Enter Password[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> id: customer.password]
2023-07-04 13:07:806 INFO  HomePage :122 - Enter Confirm Password[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> id: repeatedPassword]
2023-07-04 13:07:955 INFO  HomePage :126 - Click on Register Button[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> xpath: //input[@value='Register']]
2023-07-04 13:07:505 INFO  HomePage :130 - Verify Account Created Text[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> xpath: //div[@id='rightPanel']/p]
2023-07-04 13:07:477 INFO  ManageBrowser :32 - launching chrome browser
2023-07-04 13:07:178 INFO  HomePage :47 - Enter Username[[ChromeDriver: chrome on WINDOWS (eba067bac7c7af50e053ea094f0e2f37)] -> xpath: //input[@name='username']]
2023-07-04 13:07:251 INFO  HomePage :51 - Enter Password[[ChromeDriver: chrome on WINDOWS (eba067bac7c7af50e053ea094f0e2f37)] -> xpath: //input[@name='password']]
2023-07-04 13:07:347 INFO  HomePage :55 - Click on Login Button[[ChromeDriver: chrome on WINDOWS (eba067bac7c7af50e053ea094f0e2f37)] -> xpath: //input[@value='Log In']]
2023-07-04 13:07:649 INFO  HomePage :59 - Verify Text[[ChromeDriver: chrome on WINDOWS (eba067bac7c7af50e053ea094f0e2f37)] -> xpath: //h1[@class='title']]
2023-07-04 13:07:589 INFO  ManageBrowser :32 - launching chrome browser
2023-07-04 13:07:294 INFO  HomePage :47 - Enter Username[[ChromeDriver: chrome on WINDOWS (bd6ee0b8a2d20df3196f86fbc100e275)] -> xpath: //input[@name='username']]
2023-07-04 13:07:419 INFO  HomePage :51 - Enter Password[[ChromeDriver: chrome on WINDOWS (bd6ee0b8a2d20df3196f86fbc100e275)] -> xpath: //input[@name='password']]
2023-07-04 13:07:540 INFO  HomePage :55 - Click on Login Button[[ChromeDriver: chrome on WINDOWS (bd6ee0b8a2d20df3196f86fbc100e275)] -> xpath: //input[@value='Log In']]
2023-07-04 13:07:812 INFO  HomePage :63 - Verify Error Text[[ChromeDriver: chrome on WINDOWS (bd6ee0b8a2d20df3196f86fbc100e275)] -> xpath: //*[@id='rightPanel']/p]
2023-07-04 13:07:499 INFO  ManageBrowser :32 - launching chrome browser
2023-07-04 13:07:278 INFO  HomePage :47 - Enter Username[[ChromeDriver: chrome on WINDOWS (4351412822d220f3d0b0ca850dc49687)] -> xpath: //input[@name='username']]
2023-07-04 13:07:452 INFO  HomePage :51 - Enter Password[[ChromeDriver: chrome on WINDOWS (4351412822d220f3d0b0ca850dc49687)] -> xpath: //input[@name='password']]
2023-07-04 13:07:550 INFO  HomePage :55 - Click on Login Button[[ChromeDriver: chrome on WINDOWS (4351412822d220f3d0b0ca850dc49687)] -> xpath: //input[@value='Log In']]
2023-07-04 13:07:817 INFO  HomePage :63 - Verify Error Text[[ChromeDriver: chrome on WINDOWS (4351412822d220f3d0b0ca850dc49687)] -> xpath: //*[@id='rightPanel']/p]
2023-07-04 13:07:495 INFO  ManageBrowser :32 - launching chrome browser
2023-07-04 13:07:376 INFO  HomePage :47 - Enter Username[[ChromeDriver: chrome on WINDOWS (f807bcc043e4ac7b19806031646cc8bd)] -> xpath: //input[@name='username']]
2023-07-04 13:07:489 INFO  HomePage :51 - Enter Password[[ChromeDriver: chrome on WINDOWS (f807bcc043e4ac7b19806031646cc8bd)] -> xpath: //input[@name='password']]
